timestamp_ms,ax,ay,az,gyro_yaw,gyro_pitch,gyro_roll,gps_lat,gps_lon,gps_speed,vehicle_speed,vehicle_heading,accel_magnitude,gyro_magnitude,accel_change,gyro_change,ax_change,ay_change,az_change,gyro_yaw_change,gyro_pitch_change,gyro_roll_change,dt,predicted_speed,gps_x,gps_y,phase,gnss_available,ins_heading_rad,ins_speed_mps,ins_x,ins_y,dr_x,dr_y,corrected_x,corrected_y,dr_source_speed_col
4694876,1.0797,0.9458,8.5439,0.0259,0.0999,0.0704,52.47373,-1.397314,19.33,69.595,99.543,8.663631856213652,0.1249278992059019,-0.8398193179651248,0.0679095688199638,1.0970000000000002,0.7695,-0.9578999999999986,0.0028,0.0521,0.0496,0.101,41.99465,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7370912979249165,19.275,5054.748221853027,-454.12008041607686,5054.748221853027,-454.12008041607686,5054.748221853027,-454.12008041607686,predicted_speed
4694975,0.1301,0.4406,10.2154,0.0132,0.0367,0.0361,52.47373,-1.397314,19.33,69.361,99.136,10.22572498798985,0.0531445199432641,1.562093131776198,-0.0717833792626378,-0.9496,-0.5052,1.6715,-0.0127,-0.0632,-0.0343,0.099,48.21282999999998,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7391678229249166,19.29495642,5056.631410341048,-454.44018630133183,5056.631410341048,-454.44018630133183,5056.631410341048,-454.44018630133183,predicted_speed
4695076,0.6041,0.1137,10.1878,-0.0233,-0.0249,-0.0151,52.47373,-1.397314,19.33,69.437,98.75,10.206328102701772,0.0372949058183554,-0.0193968852880761,-0.0158496141249087,0.474,-0.3268999999999999,-0.0276000000000014,-0.0365,-0.0616,-0.0512,0.101,34.64511999999999,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7375997979249165,19.36319,5058.559948692902,-454.7648902491222,5058.559948692902,-454.7648902491222,5058.559948692902,-454.7648902491222,predicted_speed
4695176,-0.3264,-0.2825,10.4517,0.0038,0.0375,0.0217,52.47373,-1.397314,19.33,69.556,98.455,10.460610694409768,0.0434922981687562,0.2542825917079945,0.0061973923504008,-0.9305,-0.3962,0.2639000000000013,0.0271,0.0624,0.0368,0.1,50.154520000000005,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7387572979249164,19.337698,5060.46650587613,-455.0881631160216,5060.46650587613,-455.0881631160216,5060.46650587613,-455.0881631160216,predicted_speed
4695275,0.4598,-0.1571,8.3146,-0.0297,-0.0142,-0.0322,52.47373,-1.397314,19.33,69.347,98.266,8.328785602355245,0.0460496471213406,-2.131825092054523,0.0025573489525844,0.7862,0.1253999999999999,-2.1371,-0.0335,-0.0516999999999999,-0.0539,0.099,47.40892000000001,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7365867229249163,19.39029472,5062.35982338877,-455.4049648951867,5062.35982338877,-455.4049648951867,5062.35982338877,-455.4049648951867,predicted_speed
4695376,-2.2601,-1.3465,10.7121,-0.0753,-0.0311,0.0528,52.47373,-1.397314,19.33,69.264,98.203,11.03042159983017,0.0970831602287441,2.7016359974749253,0.0510335131074034,-2.7199,-1.1894,2.397499999999999,-0.0456,-0.0169,0.0849999999999999,0.101,39.20142999999999,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7297666979249164,19.1692441,5064.2715044482,-455.7114517047927,5064.2715044482,-455.7114517047927,5064.2715044482,-455.7114517047927,predicted_speed
4695475,1.2988,-0.1297,13.3694,0.0034,0.008,0.0866,52.47373,-1.397314,19.33,69.484,98.163,13.432965416839275,0.0870351653069033,2.402543817009107,-0.0100479949218407,3.5589,1.2168,2.657300000000001,0.0787,0.0390999999999999,0.0338,0.099,46.56632,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7308730229249165,19.30490182,5066.158255341886,-456.0160830235262,5066.158255341886,-456.0160830235262,5066.158255341886,-456.0160830235262,predicted_speed
4695575,-0.2041,-0.5593,11.371,0.0055,-0.0921,-0.0468,52.47373,-1.397314,19.33,69.40100000000001,97.905,11.386576056918956,0.1034548210573098,-2.0463893599203224,0.0164196557504064,-1.5029,-0.4296,-1.9984,0.0021,-0.1001,-0.1334,0.1,45.30217,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7322005229249164,19.29163982,5068.0623452005175,-456.32610798978374,5068.0623452005175,-456.32610798978374,5068.0623452005175,-456.32610798978374,predicted_speed
4695675,0.7671,-1.5421,12.0799,0.0038,0.004,-0.0231,52.47373,-1.397314,19.33,69.487,97.861,12.202069448663206,0.0237497368406473,0.8154933917442513,-0.0797050842166625,0.9712,-0.9828,0.7088999999999999,-0.0016999999999999,0.0961,0.0237,0.1,38.91013000000001,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7333580229249164,19.37549782,5069.974350170715,-456.6396939455735,5069.974350170715,-456.6396939455735,5069.974350170715,-456.6396939455735,predicted_speed
4695775,-0.3055,-0.3458,8.3116,-0.0195,-0.0445,-0.0468,52.47373,-1.397314,19.33,69.574,97.759,8.324398023280724,0.0674591728380951,-3.8776714253824816,0.0437094359974478,-1.0726,1.1963,-3.7683,-0.0233,-0.0485,-0.0237,0.1,51.18444999999999,5054.748221853027,-454.12008041607686,GNSS_OUTAGE,False,1.7321855229249163,19.35209582,5071.884411716975,-456.95066181491825,5071.884411716975,-456.95066181491825,5071.884411716975,-456.95066181491825,predicted_speed
