timestamp_ms,ax,ay,az,gyro_yaw,gyro_pitch,gyro_roll,gps_lat,gps_lon,gps_speed,vehicle_speed,vehicle_heading,accel_magnitude,gyro_magnitude,accel_change,gyro_change,ax_change,ay_change,az_change,gyro_yaw_change,gyro_pitch_change,gyro_roll_change,dt,predicted_speed,gps_x,gps_y,phase,gnss_available,ins_heading_rad,ins_speed_mps,ins_x,ins_y,dr_x,dr_y,corrected_x,corrected_y,dr_source_speed_col
4497576,0.7829,0.0323,8.5393,0.0227,-0.0032,-0.0024,52.477577,-1.434048,13.23,47.794,85.55799999999999,8.575174644868756,0.0230497288487305,-0.407648832746732,-0.0028857680618744,0.778,0.1462,-0.4428000000000001,0.0201,-0.029,-0.0018999999999999,0.1,52.99552999999999,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4962358611496986,13.238055555555555,2566.9257074960296,-26.35319761498456,2566.9257074960296,-26.35319761498456,2566.9257074960296,-26.35319761498456,predicted_speed
4497676,-1.285,-0.4143,10.8659,0.0042,0.0571,0.0156,52.477577,-1.434048,13.23,47.84,85.814,10.94945899576778,0.0593414694796143,2.374284350899025,0.0362917406308838,-2.0679,-0.4466,2.326599999999999,-0.0185,0.0603,0.018,0.1,48.95588000000001,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4972273611496987,13.169551055555555,2568.2391002696445,-26.256397964856816,2568.2391002696445,-26.256397964856816,2568.2391002696445,-26.256397964856816,predicted_speed
4497776,0.3232,0.0727,9.0589,-0.0244,-0.0356,-0.0352,52.477577,-1.434048,13.23,47.743,85.573,9.064955197903627,0.055693446652187,-1.884503797864154,-0.0036480228274273,1.6082,0.487,-1.8070000000000004,-0.0286,-0.0927,-0.0508,0.1,50.309249999999984,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4953588611496986,13.261866555555555,2569.5615151754505,-26.156448666331528,2569.5615151754505,-26.156448666331528,2569.5615151754505,-26.156448666331528,predicted_speed
4497875,-0.4103,0.4437,10.3772,-0.0265,-0.0016,-0.0302,52.477577,-1.434048,13.23,47.952,85.406,10.394782134321046,0.0402100733647676,1.329826936417419,-0.0154833732874193,-0.7335,0.371,1.3183000000000007,-0.0020999999999999,0.034,0.005,0.099,46.065250000000006,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4933011461496986,13.280642400555555,2570.8723527800694,-26.054661226145733,2570.8723527800694,-26.054661226145733,2570.8723527800694,-26.054661226145733,predicted_speed
4497975,0.3889,0.2755,10.2077,-0.003,0.0728,0.0207,52.477577,-1.434048,13.23,47.653,85.30799999999999,10.218820027282996,0.0757451648621877,-0.1759621070380514,0.03553509149742,0.7992,-0.1681999999999999,-0.1694999999999993,0.0235,0.0744,0.0509,0.1,44.81891,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4935726461496985,13.379527900555555,2572.2063181136887,-25.9514422495968,2572.2063181136887,-25.9514422495968,2572.2063181136887,-25.9514422495968,predicted_speed
4498075,-0.6901,0.2404,9.3032,-0.0095,0.0227,-0.0187,52.477577,-1.434048,13.23,47.84,85.491,9.331857286199783,0.0309067953693035,-0.8869627410832095,-0.0448383694928842,-1.0790000000000002,-0.0351,-0.9045000000000004,-0.0065,-0.0501,-0.0394,0.1,47.15624999999999,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4931941461496985,13.370513400555556,2573.5393455463213,-25.847788258869585,2573.5393455463213,-25.847788258869585,2573.5393455463213,-25.847788258869585,predicted_speed
4498175,-0.1955,0.3573,8.8952,-0.0442,-0.0159,-0.0425,52.477577,-1.434048,13.23,48.18600000000001,85.56299999999999,8.904519446887631,0.0633458759510041,-0.4273378393121536,0.0324390805817006,0.4946,0.1169,-0.4079999999999995,-0.0347,-0.0386,-0.0238,0.1,51.79610000000002,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4893456461496986,13.410958900555556,2574.8759953370763,-25.7386758251196,2574.8759953370763,-25.7386758251196,2574.8759953370763,-25.7386758251196,predicted_speed
4498276,-0.8956,0.1937,9.9865,0.0129,0.0442,-0.0016,52.477577,-1.434048,13.23,47.7,85.571,10.028449596024302,0.0460717918036622,1.1239301491366709,-0.0172740841473418,-0.7001,-0.1636,1.0912999999999986,0.0571,0.0601,0.0409,0.101,42.95843999999999,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4912257611496986,13.381098755555556,2576.2232101027253,-25.63125036788594,2576.2232101027253,-25.63125036788594,2576.2232101027253,-25.63125036788594,predicted_speed
4498375,-0.6245,0.4036,9.3318,0.0106,0.0363,-0.0069,52.477577,-1.434048,13.23,48.06,85.905,9.361377273136682,0.0384403433907659,-0.6670723228876199,-0.0076314484128963,0.2710999999999999,0.2099,-0.6547000000000001,-0.0023,-0.0079,-0.0053,0.099,46.14612,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4928409461496985,13.378668800555555,2577.5436758668197,-25.5281039301951,2577.5436758668197,-25.5281039301951,2577.5436758668197,-25.5281039301951,predicted_speed
4498476,-1.067,0.3853,10.3948,-0.0071,0.0228,-0.0197,52.477577,-1.434048,13.23,48.298,85.387,10.456520077444504,0.0309570670445376,1.0951428043078213,-0.0074832763462282,-0.4424999999999999,-0.0183,1.0630000000000006,-0.0177,-0.0134999999999999,-0.0127999999999999,0.101,47.57773,2566.9257074960296,-26.35319761498456,GNSS_OUTAGE,False,1.4927010611496985,13.331497255555556,2578.8860531687255,-25.4230569754011,2578.8860531687255,-25.4230569754011,2578.8860531687255,-25.4230569754011,predicted_speed
